 #energy(eV) sum-lft(s)  x-lft(s) y-lft(s) z-lft(s)
         0.8470     0.5507E-10     0.1958E-09     0.7664E-10       Infinity
         0.8480     0.4706E-11     0.2389E-10     0.5861E-11       Infinity
         0.8482     0.5756E-10     0.8168E-09     0.6192E-10       Infinity
         0.8511     0.1045E-10     0.2390E-10     0.1856E-10       Infinity
         0.8523     0.1535E-09     0.1580E-08     0.1700E-09       Infinity
         0.8528     0.6319E-10     0.8785E-10     0.2251E-09       Infinity
         0.8539     0.1854E-10     0.3172E-10     0.4460E-10       Infinity
         0.8548     0.2328E-10     0.1102E-09     0.2952E-10       Infinity
         0.8560     0.7423E-11     0.2432E-10     0.1068E-10       Infinity
         0.8574     0.1460E-10     0.1759E-10     0.8587E-10       Infinity
         0.8584     0.2165E-10     0.3734E-10     0.5150E-10       Infinity
         0.8589     0.1746E-10     0.3444E-10     0.3542E-10       Infinity
         0.8612     0.1648E-09     0.4713E-09     0.2535E-09       Infinity
         0.8613     0.1823E-10     0.7592E-10     0.2399E-10       Infinity
         0.8618     0.4105E-10     0.2869E-09     0.4790E-10       Infinity
         0.8636     0.7393E-10     0.7597E-10     0.2750E-08       Infinity
         0.8637     0.1895E-10     0.4998E-10     0.3051E-10       Infinity
         0.8650     0.1563E-10     0.8834E-10     0.1899E-10       Infinity
         0.8656     0.4664E-10     0.4369E-09     0.5221E-10       Infinity
         0.8674     0.1203E-10     0.4152E-10     0.1694E-10       Infinity
         0.8690     0.3401E-11     0.4358E-10     0.3689E-11       Infinity
         0.8700     0.8600E-10     0.4816E-09     0.1047E-09       Infinity
         0.8705     0.7496E-11     0.2109E-09     0.7772E-11       Infinity
         0.8734     0.1213E-10     0.5293E-10     0.1574E-10       Infinity
         0.8793     0.2043E-09     0.1588E-08     0.2344E-09       Infinity
         0.8795     0.7173E-10     0.3557E-09     0.8985E-10       Infinity
         0.8811     0.3005E-11     0.5556E-10     0.3177E-11       Infinity
         0.8816     0.5686E-11     0.3704E-10     0.6717E-11       Infinity
         0.8826     0.4756E-10     0.3331E-09     0.5548E-10       Infinity
         0.8835     0.4866E-10     0.6195E-10     0.2269E-09       Infinity
         0.8850     0.1511E-10     0.6178E-10     0.2000E-10       Infinity
         0.8866     0.1637E-10     0.9033E-10     0.1999E-10       Infinity
         0.8880     0.1793E-10     0.4506E-10     0.2977E-10       Infinity
         0.8898     0.2186E-10     0.1733E-09     0.2502E-10       Infinity
         0.8917     0.2126E-10     0.1325E-09     0.2532E-10       Infinity
         0.8920     0.2567E-10     0.4076E-10     0.6934E-10       Infinity
         0.8958     0.2487E-10     0.2577E-10     0.7139E-09       Infinity
         0.8962     0.3728E-11     0.6265E-11     0.9205E-11       Infinity
         0.8973     0.6551E-10     0.1344E-09     0.1278E-09       Infinity
         0.8974     0.2325E-10     0.2692E-10     0.1705E-09       Infinity
         0.8987     0.2088E-10     0.4558E-10     0.3852E-10       Infinity
         0.8995     0.2015E-10     0.7443E-10     0.2762E-10       Infinity
         0.9002     0.3688E-10     0.7084E-10     0.7692E-10       Infinity
         0.9014     0.1162E-10     0.1806E-10     0.3260E-10       Infinity
         0.9023     0.1488E-10     0.1942E-10     0.6360E-10       Infinity
         0.9025     0.3922E-10     0.8244E-10     0.7483E-10       Infinity
         0.9055     0.1005E-10     0.1948E-10     0.2077E-10       Infinity
         0.9069     0.5342E-10     0.1818E-09     0.7565E-10       Infinity
         0.9076     0.2030E-10     0.2629E-10     0.8897E-10       Infinity
         0.9112     0.5501E-10     0.2875E-09     0.6803E-10       Infinity
         0.9122     0.9306E-10     0.1606E-09     0.2213E-09       Infinity
         0.9132     0.5909E-10     0.1653E-09     0.9197E-10       Infinity
